event_id,date,venue_event,venue_i,venue_j,lag,placebo_type,delta_beta,delta_tsi,p_delta_beta,notes
139,20250906,BYBITSPOT,COINBASE,BYBITSPOT,0,plus30m,-0.0010048801095781,0.0889076226251762,0.2815905783346653,simplified_placebo
139,20250906,BYBITSPOT,COINBASE,BYBITSPOT,0,noon,-0.0003096640828776,0.2061290362097657,0.5411397017544405,simplified_placebo
140,20250906,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0002464403075866,-0.0464002071350513,0.5504171886915089,simplified_placebo
140,20250906,COINBASE,BYBITSPOT,COINBASE,0,plus30m,-0.0021083710899974,-0.0814475114309922,0.7023818467520292,simplified_placebo
140,20250906,COINBASE,BYBITSPOT,COINBASE,0,noon,-0.0018893878382206,-0.0291225571514214,0.2002810452959839,simplified_placebo
141,20250906,COINBASE,BYBITSPOT,COINBASE,0,minus30m,-0.0004614632965049,0.035265639200608,0.2782378642693612,simplified_placebo
141,20250906,COINBASE,BYBITSPOT,COINBASE,0,plus30m,0.0004306170455297,-0.0665304428160408,0.2762925786120574,simplified_placebo
141,20250906,COINBASE,BYBITSPOT,COINBASE,0,noon,0.0010776682791636,0.0590457231815331,0.5378979567583461,simplified_placebo
142,20250906,COINBASE,BITGET,COINBASE,0,minus30m,0.0008903152237323,0.0649817145201196,0.3706433404710924,simplified_placebo
142,20250906,COINBASE,BITGET,COINBASE,0,plus30m,-0.0009841041075104,-0.0826879764683622,0.5198048421326413,simplified_placebo
142,20250906,COINBASE,BITGET,COINBASE,0,noon,0.0014343088334694,0.0570080105481611,0.676043925896236,simplified_placebo
143,20250906,COINBASE,COINBASE,BINANCE,0,minus30m,-0.0008918433259307,0.0860534411572315,0.4753353527039909,simplified_placebo
143,20250906,COINBASE,COINBASE,BINANCE,0,plus30m,-0.0010961983343902,0.2927477133046931,0.5268037512688831,simplified_placebo
143,20250906,COINBASE,COINBASE,BINANCE,0,noon,6.383247990474437e-05,0.2877036091955009,0.549745619744307,simplified_placebo
143,20250906,COINBASE,COINBASE,BYBITSPOT,0,minus30m,0.0009753571136755,-0.033831907383775,0.5473763945499494,simplified_placebo
143,20250906,COINBASE,COINBASE,BYBITSPOT,0,plus30m,-0.0022412576586825,0.1000195581865429,0.187610420031123,simplified_placebo
143,20250906,COINBASE,COINBASE,BYBITSPOT,0,noon,0.0012232251706544,-0.0254644937019987,0.7430415922399958,simplified_placebo
145,20250907,BINANCE,BINANCE,COINBASE,0,minus30m,3.975696954651763e-05,0.045475723491299,0.1306458876386321,simplified_placebo
145,20250907,BINANCE,BINANCE,COINBASE,0,plus30m,0.001026938639041,0.0880519963417025,0.6131657128521224,simplified_placebo
145,20250907,BINANCE,BINANCE,COINBASE,0,noon,0.0002148362222485,-0.0530644533078139,0.6602682364843526,simplified_placebo
145,20250907,BINANCE,COINBASE,BINANCE,0,minus30m,-0.0005561606487898,0.0258485012780213,0.720382021293612,simplified_placebo
145,20250907,BINANCE,COINBASE,BINANCE,0,plus30m,0.0007112382378682,-0.1883288509246305,0.1556657864570563,simplified_placebo
145,20250907,BINANCE,COINBASE,BINANCE,0,noon,-0.0005651830494717,-0.0548980161307648,0.7900917785857909,simplified_placebo
147,20250907,BINANCE,BINANCE,COINBASE,0,minus30m,0.0008571255294791,0.0981712093303713,0.8962020035450411,simplified_placebo
147,20250907,BINANCE,BINANCE,COINBASE,0,plus30m,0.0011768834633816,0.0757966684019874,0.5403096878617891,simplified_placebo
147,20250907,BINANCE,BINANCE,COINBASE,0,noon,-0.002051487277794,-0.0648472117795625,0.6732009509596477,simplified_placebo
157,20250907,COINBASE,COINBASE,BINANCE,0,minus30m,0.0015566023652543,0.1027246398825172,0.1163738258741386,simplified_placebo
157,20250907,COINBASE,COINBASE,BINANCE,0,plus30m,-0.0012901363627566,0.0148087498625062,0.578723798657739,simplified_placebo
157,20250907,COINBASE,COINBASE,BINANCE,0,noon,0.0007306449539521,0.0123800902779418,0.5161355399410433,simplified_placebo
157,20250907,COINBASE,BINANCE,COINBASE,0,minus30m,9.155583017026477e-05,-0.0260514016038197,0.3270550169191555,simplified_placebo
157,20250907,COINBASE,BINANCE,COINBASE,0,plus30m,-0.0007923741552068,0.0769804873522552,0.4833803013110872,simplified_placebo
157,20250907,COINBASE,BINANCE,COINBASE,0,noon,7.142358121493611e-05,0.0011589654095914,0.7386251067323938,simplified_placebo
159,20250907,COINBASE,BINANCE,COINBASE,0,minus30m,-0.0003156213702529,-0.0124622904704564,0.8561033693758775,simplified_placebo
159,20250907,COINBASE,BINANCE,COINBASE,0,plus30m,0.0002404555843298,-0.0963663596841221,0.4292064716105748,simplified_placebo
159,20250907,COINBASE,BINANCE,COINBASE,0,noon,0.0005844562688275,-0.0296289911131798,0.877764760989488,simplified_placebo
